32 20 1
-0.202543 -0.0155947 -0.252471 -0.0801291 0.458545 0.626404 0.029689 -1.16137 -0.265209 -0.632594 0.46983 -0.179609 -0.628027 0.465724 0.398698 -0.0890422 -0.995824 -0.462939 -1.23446 -1.1491 0.191474 -0.979179 -0.320019 -0.485849 -0.833872 0.232748 0.11549 -0.872554 0.367201 0.0519065 -0.873238 0.241279 0.452775
-0.723908 -0.0591277 -1.03262 -1.69289 -0.565763 -1.13946 0.993455 -1.36232 0.873738 0.662754 -0.0891651 -0.750059 1.72107 -0.54616 0.990617 -0.784585 0.96949 -1.33558 -1.808 1.4892 -0.107192 -0.072559 -0.228328 -0.208523 1.76012 1.95962 -1.33688 0.104867 0.875737 -0.481772 -1.10794 -2.34748 0.823664
0.577263 -0.463685 0.651223 -0.423811 0.0861719 -0.500674 0.113049 -0.508272 0.118345 -0.313604 0.256903 -0.0463694 0.108421 0.200342 0.129224 -0.371512 -0.0959677 0.120726 -0.250903 0.581346 -0.364813 0.12701 0.346305 0.147914 0.114891 0.231881 -0.172182 -0.226208 -0.258975 -0.059648 0.473807 -0.366689 0.142532
0.414815 -0.00571164 0.402214 -1.01137 0.0743091 0.173724 -0.399993 0.0932639 0.733569 0.252682 0.301735 0.0258629 -1.12293 -0.120781 -0.198492 0.604512 -0.762871 0.496605 -0.595905 0.925185 -0.338526 0.0731568 1.08823 0.237178 -0.542226 1.24231 -0.21956 -0.408733 0.472714 0.58345 -0.31599 -0.937633 1.15361
-0.0621363 -0.275604 2.14603 -0.626441 0.400922 -0.813369 -0.0208119 0.307569 -0.526145 -1.37408 -1.69423 0.198814 -0.478471 0.514414 -0.426419 -0.145242 1.39303 0.260724 0.775455 -0.121677 0.746599 -2.71416 -0.964565 2.4353 1.12142 -0.836633 0.805392 -2.35675 -2.07561 1.90609 2.23882 -0.551805 -0.397027
0.0300224 0.341317 0.662459 1.43576 -0.804771 1.63086 -0.120677 0.031195 1.03877 0.310203 -1.52898 0.137821 0.240855 0.146176 -0.551953 1.14936 -0.170761 -0.153883 -0.24046 -1.47062 -1.57355 0.145955 0.93882 -0.719834 -0.36624 -0.0954094 -0.0972511 -1.58537 -1.26852 0.552467 0.293871 -0.998196 0.434785
-0.936494 0.757506 0.215338 0.296542 0.483737 0.758261 0.62695 0.698081 -0.829789 -0.526619 -0.780635 0.94546 -1.32239 -0.317613 1.03097 0.256531 -1.75602 0.536718 -0.729618 0.247583 -0.91723 0.129254 -0.60358 -0.342742 -0.746694 -1.23645 -1.15079 0.0920676 1.18013 1.21838 -0.226064 -0.0805029 0.515936
-0.598837 -0.244182 1.73413 1.83973 -1.94542 1.12269 -0.425704 0.0165769 1.09684 -1.52329 -0.665763 -0.722453 1.01542 0.162226 1.12335 -0.696206 0.84121 -0.670557 0.86751 1.32263 -0.303882 1.27142 -0.861658 -0.0119233 0.64735 -0.381041 0.0760581 -1.70372 -0.195098 -0.0871007 -0.133484 -0.0845733 -0.982439
-0.159909 -0.235473 0.572785 -0.474834 0.200302 0.423244 1.45644 0.64508 -0.306911 0.471586 -0.0170086 0.287374 -0.129466 -0.578705 0.605528 -0.205275 0.841977 -0.496315 -0.108347 0.0393499 -0.34899 0.870793 0.278175 -0.753359 0.475761 -0.801254 -0.211309 0.210473 -0.38316 0.0921928 0.0862409 0.231098 -0.127901
-0.0766803 0.509412 0.988967 0.801149 -0.17943 0.134843 -1.1543 0.72416 -0.232727 0.204895 1.06275 -0.162612 -1.86954 -0.131397 0.773474 -1.16901 -0.0137225 0.0264867 0.00676611 0.425478 1.46191 0.973489 1.33982 0.330049 -1.54324 0.36773 -0.437827 -0.139977 -0.31803 -0.577841 -1.44638 -0.749201 1.56473
0.699386 0.254886 -0.736523 -0.341016 -0.0216526 -0.373579 -0.18213 -0.484392 -0.0649385 -0.160533 0.817708 0.143457 0.232467 0.10267 0.245675 0.060069 -0.257354 -0.266006 -0.836764 -0.238478 -0.12201 -0.730666 -0.301529 -0.151007 0.0869941 1.04246 -0.109236 0.0527845 0.503701 0.273011 0.237275 0.864258 -0.335828
0.12482 0.410954 -0.896433 0.0270228 -1.41757 0.309601 -1.33008 -0.0324222 0.185459 -0.191073 -0.555544 -0.515436 -0.131095 1.43612 -0.343678 -0.695708 -0.320718 -0.331842 -1.33347 0.884529 0.00553025 0.687589 -0.539929 0.147344 -1.55173 -0.584953 0.176478 -0.116292 -0.931646 -0.38151 0.00139837 0.446085 -0.849417
0.478655 0.517054 0.453936 -0.187109 -0.1072 -0.0540406 -0.333517 0.287586 -0.362064 -0.662454 -0.199635 -1.41762 0.0994724 -0.406653 -0.808393 1.108 -0.666211 -0.396065 -0.105473 -0.276725 0.251995 0.0996468 -0.354928 -0.394058 0.354143 -0.502579 -0.631951 -0.464565 -0.057392 -0.125621 0.435523 -0.145211 -0.0808414
0.196665 0.0709803 -0.606622 -0.663591 0.386888 -0.00945157 -0.137156 0.537166 -0.201351 0.960426 0.00565482 0.382655 -0.93665 0.967075 -0.854955 0.00764311 -0.456631 -0.0536541 -0.79734 0.263403 1.21645 -1.0887 0.489213 0.399883 -1.37983 0.395741 -0.585225 0.299658 -0.0546781 0.281855 -0.844034 0.27482 -0.397782
0.398838 0.28712 -0.449116 -0.0445698 -0.292624 0.487871 -0.907012 0.0161562 0.849962 -0.61493 -0.515501 0.308334 -0.690509 -0.410702 -0.10734 0.677825 -0.233968 -0.248509 -0.421365 -0.562101 -0.297069 -0.0794968 -0.0692179 -0.211813 0.298944 -0.22487 -0.310084 -0.103124 0.172025 0.218676 0.029523 0.292521 0.53259
0.28155 0.453817 -0.599758 0.596375 -0.423793 -0.363218 -0.188224 -0.340095 0.0329761 -0.174423 2.10804 1.154 -0.0864685 0.560208 -0.428065 -0.47307 -0.594215 0.471525 -0.667826 -0.114111 -1.08265 0.490068 -0.507765 -0.242734 -0.495575 0.609454 0.441468 0.17497 0.463826 0.944501 0.30804 -0.556499 0.187706
-0.362118 0.885154 1.11327 0.934066 -0.235341 0.455366 0.152747 0.290729 0.14404 -0.670888 -0.769895 0.658823 -0.406439 -1.36892 0.968293 0.631255 -0.0132105 1.1001 -0.2892 -0.986449 -1.14427 -0.74511 -0.414252 1.47542 0.162239 0.830213 0.110368 0.642643 0.239851 0.359745 0.0278173 0.675252 -0.0601739
0.318097 0.0105133 -0.597939 -0.0185816 1.47497 0.0837665 -0.672445 -0.598701 0.599171 -0.076531 -0.514606 -0.370429 0.943143 -0.0675625 0.99605 0.182903 0.225711 -0.330847 -0.548942 0.0754414 -0.470081 0.761473 0.0335654 0.637547 0.339578 -0.111214 -0.092879 0.103755 -0.473823 -0.327402 0.0604772 -0.775387 0.199371
