1 -9.999776 0.192300 -0.797880 -1.304917 1.694783 0.729229 -1.656223 1.132959 0.872795 -0.911872 -0.639866 0.260385 -0.378516 -0.470470 -0.316114 0.222315 -0.691651 0.556441 0.800138 1.018920 0.479661 0.645420 0.675278 0.457855 -0.421015 0.436638 0.438894 -0.405205 0.016448 -0.691986 -0.091514 0.294435
0 4.797616 -3.231917 1.258362 1.972339 -0.215741 -1.896723 0.939288 0.583437 -0.404832 0.762573 -0.010762 0.311303 -2.575580 -1.076086 -0.028883 -1.455580 0.314346 0.368273 0.605357 -0.601204 -0.161810 -0.044014 -0.779111 0.226919 0.267159 0.019820 -0.384437 0.566654 -0.354137 0.542500 -0.203384 0.143324
1 2.452634 -4.381334 0.575295 1.996020 2.415960 -0.673418 0.646877 0.822290 -1.093116 -0.636156 -1.277090 0.197063 -0.604111 -0.117167 0.195884 0.404745 0.261384 -0.001318 -0.610582 0.024092 -0.362815 0.022442 0.318482 -0.465062 -0.399284 -0.175430 -0.560845 -0.294339 0.090149 0.319658 0.294358 -0.125290
0 8.065115 -0.467634 -0.180036 -0.629710 0.670861 0.685779 0.255249 1.254463 -1.048167 0.463130 -0.770912 1.551898 -0.669009 0.221385 -0.322688 0.282789 0.300836 -0.624443 0.011179 0.132132 0.689426 0.290625 0.050037 -0.099938 -0.192690 -0.496296 -0.316996 0.250559 -0.326571 0.376705 0.110415 0.080135
0 -0.423796 -2.034502 0.013936 -1.876940 -2.827679 0.282880 -3.925788 1.656130 1.127875 -5.681542 0.683288 -0.605110 0.771870 0.273071 0.649931 -0.193390 1.316961 1.320337 -0.555968 -0.082846 0.050580 -0.004723 -0.421797 -0.161002 -0.228583 -0.160583 0.629111 -0.112968 -0.468303 -0.194983 -0.034457 0.090576
0 1.433278 0.594637 -1.274338 -1.435846 0.804197 -0.633879 0.392448 -2.648932 -0.312986 -0.384829 1.557460 -0.496062 0.103450 0.395978 0.960304 0.967194 0.423349 0.566949 -0.688967 -0.058564 -0.623754 -0.576016 0.335926 0.320159 0.196937 -0.154181 -0.070326 -0.241726 0.129220 0.213219 -0.006446 0.223066
1 0.276771 -1.342789 -1.006514 0.760287 -0.328418 0.599244 -0.422282 0.177691 -2.072272 -1.085174 0.391086 0.058110 0.032738 0.315546 0.190215 0.101000 0.263281 0.603669 -0.334506 -0.036969 -0.028883 0.228407 0.303993 0.327878 0.419421 -0.091889 -0.501151 0.427788 0.225726 0.223479 -0.072444 -0.027084
1 -6.597013 -0.511495 -1.799351 -0.339150 1.054950 -0.765552 0.663641 -0.057925 -0.541002 -0.557231 -0.762368 -0.465793 0.623556 -0.293618 -0.685871 -0.490531 -0.814629 0.340780 -0.229456 0.321137 0.105588 0.206218 -0.162348 -0.207645 -0.240804 0.125004 0.142874 -0.125345 -0.026617 0.182809 0.493633 0.146386
1 0.795718 -0.515035 -0.971290 0.033901 1.969864 1.461573 -0.725979 0.348365 1.263098 0.508574 0.298581 0.272574 -0.020383 0.610249 0.142309 -0.299800 -0.235094 -0.453017 0.252981 0.205110 -0.035527 -0.413633 0.541187 0.027386 0.307798 0.447571 0.386153 -0.267673 0.052956 -0.177863 -0.138959 -0.151190
1 -0.230653 2.903210 -1.433124 0.784395 -1.612324 -0.350223 -0.804577 0.126298 -0.955824 -1.815162 0.665181 0.156478 0.842689 1.188632 -0.405414 -1.045559 0.095999 0.155170 -0.444139 -0.761996 0.659132 0.158317 -0.205064 0.222535 -0.200823 -0.078835 0.070354 0.024280 0.167371 0.076412 0.140845 -0.016103
